id,uid,password,first_name,last_name,username,email,avatar,gender,phone_number,social_insurance_number,date_of_birth,employment,address,credit_card,subscription,dt_current_timestamp
6419,552bf07a-1c87-4741-97ce-fb1f3a9817e4,#q)kstYa4l,Matthew,Oconnor,samanthahammond,shannonsanders@example.com,https://picsum.photos/551/461,Male,+1-260-357-4059x2394,392-42-0504,2007-06-26,"{'title': 'Marine scientist', 'key_skill': 'Teamwork'}","{'city': 'Harperhaven', 'street_name': 'Diaz Lodge', 'street_address': '34002 Dominguez Fork', 'zip_code': '64405', 'state': 'Massachusetts', 'country': 'Tanzania', 'coordinates': {'lat': 51.9965335, 'lng': 74.124467}}","{'id': '4833', 'uid': '6ce42b7f-8075-4638-bc81-d77066aca675', 'credit_card_number': '3061-8423-1027-2187', 'credit_card_expiry_date': '2030-10-01', 'credit_card_type': 'mastercard', 'user_id': '552bf07a-1c87-4741-97ce-fb1f3a9817e4', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '7367', 'uid': 'e43cc09c-873c-4b76-8b94-f34c47f98404', 'plan': 'Standard', 'status': 'Active', 'payment_method': 'Bitcoins', 'subscription_term': 'Yearly', 'payment_term': 'Monthly Payment', 'user_id': '552bf07a-1c87-4741-97ce-fb1f3a9817e4', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
2126,bcdbc933-1555-4652-bbea-573877daad0e,NpVt9K@k&9,Daniel,Allison,ashleeparker,rshaffer@example.com,https://placekitten.com/411/923,Male,900-591-4168x9687,641-43-8137,1948-06-28,"{'title': 'Administrator, charities/voluntary organisations', 'key_skill': 'Teamwork'}","{'city': 'Port Jimmychester', 'street_name': 'Blake Mission', 'street_address': '70201 Jones Knolls Suite 309', 'zip_code': '61326', 'state': 'Vermont', 'country': 'Grenada', 'coordinates': {'lat': 35.9358505, 'lng': -25.911674}}","{'id': '9153', 'uid': '8cc4da84-da70-48f6-aa33-d7d75696c662', 'credit_card_number': '2148-9511-3420-5526', 'credit_card_expiry_date': '2029-03-01', 'credit_card_type': 'discover', 'user_id': 'bcdbc933-1555-4652-bbea-573877daad0e', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6736', 'uid': '730b28e9-c90c-4596-8672-73cb5bc9ca8c', 'plan': 'Gold', 'status': 'Idle', 'payment_method': 'Google Pay', 'subscription_term': 'Yearly', 'payment_term': 'Monthly Payment', 'user_id': 'bcdbc933-1555-4652-bbea-573877daad0e', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
9390,78bced13-a288-402f-bfc1-daa3821a9e06,x_1NZ9krRA,Mark,Clark,qaustin,kennethbartlett@example.org,https://picsum.photos/508/409,Female,779.357.3218,747-08-5774,1997-04-13,"{'title': 'Sales professional, IT', 'key_skill': 'Teamwork'}","{'city': 'North Steven', 'street_name': 'Kramer Tunnel', 'street_address': '1765 Smith Harbor', 'zip_code': '39556', 'state': 'Wisconsin', 'country': 'Guyana', 'coordinates': {'lat': 72.015415, 'lng': -128.668709}}","{'id': '6192', 'uid': 'e9402be0-9776-4632-a174-6f6db3f34657', 'credit_card_number': '8875-7601-1746-4159', 'credit_card_expiry_date': '2022-08-01', 'credit_card_type': 'laser', 'user_id': '78bced13-a288-402f-bfc1-daa3821a9e06', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '5149', 'uid': '4a716649-55f7-4293-95f1-60d3c30585b2', 'plan': 'Standard', 'status': 'Idle', 'payment_method': 'Paypal', 'subscription_term': 'Quinquennal', 'payment_term': 'Pay per Use', 'user_id': '78bced13-a288-402f-bfc1-daa3821a9e06', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
8879,5981e045-a62b-4df9-8c92-2baac45a9fc5,sZS2HxE#$7,Frank,Luna,thomasharvey,howardholly@example.org,https://dummyimage.com/701x602,Male,8148542863,382-98-9781,1913-10-28,"{'title': 'Chemical engineer', 'key_skill': 'Teamwork'}","{'city': 'New Rhondastad', 'street_name': 'Scott Lane', 'street_address': '113 Perez Valleys', 'zip_code': '17870', 'state': 'Rhode Island', 'country': 'Saint Martin', 'coordinates': {'lat': -82.627141, 'lng': 26.060908}}","{'id': '3060', 'uid': 'f5293dae-dadf-4e22-8701-eafef1dbe723', 'credit_card_number': '2650-5479-4474-2099', 'credit_card_expiry_date': '2030-06-01', 'credit_card_type': 'laser', 'user_id': '5981e045-a62b-4df9-8c92-2baac45a9fc5', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6129', 'uid': 'e0f0769e-dbcd-4e97-b177-cf38bd7ed1aa', 'plan': 'Bronze', 'status': 'Blocked', 'payment_method': 'Bitcoins', 'subscription_term': 'Weekly', 'payment_term': 'Monthly Payment', 'user_id': '5981e045-a62b-4df9-8c92-2baac45a9fc5', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
6806,f6ad3044-8c62-482a-a58c-3a165a9370e3,G*2kuCoj(#,Elizabeth,Scott,pagedarlene,nelsonjoshua@example.net,https://dummyimage.com/913x187,Female,001-370-808-9196,346-86-7708,1942-07-30,"{'title': 'Oncologist', 'key_skill': 'Teamwork'}","{'city': 'Lake Kellystad', 'street_name': 'Alicia Plaza', 'street_address': '641 Matthew Drive Suite 972', 'zip_code': '23231', 'state': 'Maine', 'country': 'Ecuador', 'coordinates': {'lat': 65.6546205, 'lng': 19.97787}}","{'id': '9907', 'uid': 'f92c8b90-4cf6-41be-8e5a-e1819cfa4a8e', 'credit_card_number': '7688-8563-4667-8231', 'credit_card_expiry_date': '2030-07-01', 'credit_card_type': 'laser', 'user_id': 'f6ad3044-8c62-482a-a58c-3a165a9370e3', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '1029', 'uid': 'be8dee7a-b6c9-40a6-a9af-40c91b91c3db', 'plan': 'Platinum', 'status': 'Blocked', 'payment_method': 'Google Pay', 'subscription_term': 'Quinquennal', 'payment_term': 'Monthly Payment', 'user_id': 'f6ad3044-8c62-482a-a58c-3a165a9370e3', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
1881,8accbc2f-a485-4fe6-90b7-3b9907eb3fbb,K4s4KzQI@l,Christina,Snyder,tlopez,harmonlisa@example.com,https://placekitten.com/989/573,Other,3847473445,737-70-6844,1973-07-19,"{'title': 'Marine scientist', 'key_skill': 'Teamwork'}","{'city': 'East Elaine', 'street_name': 'Samantha Green', 'street_address': '925 Leah Locks Suite 977', 'zip_code': '76758', 'state': 'Nebraska', 'country': 'Uganda', 'coordinates': {'lat': -79.716665, 'lng': 90.501433}}","{'id': '8084', 'uid': 'ffa70f9b-6862-4725-bf57-221f8e0b8b31', 'credit_card_number': '9067-2118-1875-8273', 'credit_card_expiry_date': '2023-04-01', 'credit_card_type': 'mastercard', 'user_id': '8accbc2f-a485-4fe6-90b7-3b9907eb3fbb', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '5372', 'uid': '6dae0f7d-5d32-4c1f-aaf6-ed90d2397d97', 'plan': 'Gold', 'status': 'Cancelled', 'payment_method': 'Credit Card', 'subscription_term': 'Quinquennal', 'payment_term': 'Pay per Use', 'user_id': '8accbc2f-a485-4fe6-90b7-3b9907eb3fbb', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
6855,3d86bd5a-8e2e-4fac-84eb-91cf88d6b217,)o8vN%(rA6,Sarah,Rivera,gbaker,mccallkristen@example.org,https://picsum.photos/670/328,Female,(245)814-6841,849-69-6365,1951-01-04,"{'title': 'Programmer, multimedia', 'key_skill': 'Teamwork'}","{'city': 'Lake Scottberg', 'street_name': 'Eric Springs', 'street_address': '978 Ramsey Estate Suite 205', 'zip_code': '50528', 'state': 'Texas', 'country': 'Mongolia', 'coordinates': {'lat': 81.625917, 'lng': 94.357011}}","{'id': '3624', 'uid': '421f4def-ee3b-4b23-bf6a-6e43b933be4e', 'credit_card_number': '7077-8662-4190-2904', 'credit_card_expiry_date': '2026-05-01', 'credit_card_type': 'mastercard', 'user_id': '3d86bd5a-8e2e-4fac-84eb-91cf88d6b217', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2643', 'uid': 'bc946a45-6822-44ea-a611-2b7619772214', 'plan': 'Standard', 'status': 'Idle', 'payment_method': 'Paypal', 'subscription_term': 'Weekly', 'payment_term': 'Pay per Use', 'user_id': '3d86bd5a-8e2e-4fac-84eb-91cf88d6b217', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
2303,af7dccd9-1c2c-4c07-987a-5349ae6afd39,@tlWD3MyQp,Jason,Moore,adam15,gmedina@example.com,https://dummyimage.com/98x531,Male,(638)208-4570,794-13-3392,1914-02-26,"{'title': 'Prison officer', 'key_skill': 'Teamwork'}","{'city': 'East Patriciachester', 'street_name': 'Manuel Lane', 'street_address': '2037 Brandon Island Apt. 440', 'zip_code': '04445', 'state': 'California', 'country': 'China', 'coordinates': {'lat': -22.4873825, 'lng': 51.716216}}","{'id': '9563', 'uid': 'f34cc907-c833-40e3-bae3-9eeb6e9cb2a4', 'credit_card_number': '9044-1000-3234-8428', 'credit_card_expiry_date': '2030-09-01', 'credit_card_type': 'laser', 'user_id': 'af7dccd9-1c2c-4c07-987a-5349ae6afd39', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '4762', 'uid': 'c77b5717-4a23-470e-a04e-ea0b92b1354c', 'plan': 'Basic', 'status': 'Cancelled', 'payment_method': 'Alipay', 'subscription_term': 'Quinquennal', 'payment_term': 'Pay per Use', 'user_id': 'af7dccd9-1c2c-4c07-987a-5349ae6afd39', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
9743,59e0c81a-f19b-40ce-a7b9-4b1eca38a622,*OPDe#4s4C,Brad,Church,uward,derek79@example.com,https://placekitten.com/536/60,Male,246-541-4588,062-28-7392,1955-12-15,"{'title': 'Cabin crew', 'key_skill': 'Teamwork'}","{'city': 'Caitlynville', 'street_name': 'Johnson Landing', 'street_address': '5257 Kimberly Mill Suite 010', 'zip_code': '94723', 'state': 'Texas', 'country': 'Sudan', 'coordinates': {'lat': 54.07165, 'lng': 7.128785}}","{'id': '3894', 'uid': '5632dd83-7b96-4f96-ad3e-636ec61f17fb', 'credit_card_number': '1188-8958-4386-1656', 'credit_card_expiry_date': '2027-08-01', 'credit_card_type': 'mastercard', 'user_id': '59e0c81a-f19b-40ce-a7b9-4b1eca38a622', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '5984', 'uid': 'a0c9ea80-fb90-4f43-91ba-fad181fb771e', 'plan': 'Gold', 'status': 'Cancelled', 'payment_method': 'Google Pay', 'subscription_term': 'Yearly', 'payment_term': 'Full Subscription', 'user_id': '59e0c81a-f19b-40ce-a7b9-4b1eca38a622', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
5444,523b7b7f-818c-405f-87c2-08eda0044d6a,(7q_Cn_vkB,Jaclyn,Matthews,nicolejennings,rwallace@example.org,https://picsum.photos/850/235,Other,230.535.7612,736-27-7736,1937-09-04,"{'title': 'Solicitor, Scotland', 'key_skill': 'Teamwork'}","{'city': 'East Crystalmouth', 'street_name': 'King Bridge', 'street_address': '831 Deborah Glen', 'zip_code': '00787', 'state': 'Alaska', 'country': 'Lebanon', 'coordinates': {'lat': -49.1148645, 'lng': 151.739396}}","{'id': '9021', 'uid': 'e9f8d8cb-d359-4a57-9e3b-d17ecd352a31', 'credit_card_number': '3491-2029-9575-9056', 'credit_card_expiry_date': '2024-03-01', 'credit_card_type': 'mastercard', 'user_id': '523b7b7f-818c-405f-87c2-08eda0044d6a', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2099', 'uid': '605ff941-8f34-4662-9630-ea5f36bd0417', 'plan': 'Standard', 'status': 'Blocked', 'payment_method': 'Money Transfer', 'subscription_term': 'Quinquennal', 'payment_term': 'Monthly Payment', 'user_id': '523b7b7f-818c-405f-87c2-08eda0044d6a', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
7610,9bfba364-3727-4355-b6b9-45fb2e23d815,6mWWrd$)*S,Shelby,Tanner,paul51,whitney56@example.net,https://picsum.photos/769/65,Female,+1-325-569-1306x48223,719-49-2135,1914-06-15,"{'title': 'Sport and exercise psychologist', 'key_skill': 'Teamwork'}","{'city': 'Lake Deannaberg', 'street_name': 'Curtis Summit', 'street_address': '38971 Austin Circle', 'zip_code': '30258', 'state': 'New Hampshire', 'country': 'Saint Lucia', 'coordinates': {'lat': -0.868542, 'lng': 84.225366}}",{},"{'user_id': '9bfba364-3727-4355-b6b9-45fb2e23d815', 'subscription_id': '22cca4ea-38a6-4842-a801-162aa556a1e2', 'plan': 'Silver', 'status': 'Cancelled', 'payment_method': 'PayPal', 'dt_current_timestamp': '1705529035'}",1705532680
2931,d8d7ec34-548e-4a39-bf85-3bd329592e70,3#JMhfMS)2,Robert,Banks,bentleydiane,gpeterson@example.net,https://placekitten.com/546/225,Other,643.931.4728,023-24-1810,1946-01-12,"{'title': 'Engineer, manufacturing', 'key_skill': 'Teamwork'}","{'city': 'Lake Matthewton', 'street_name': 'Rose Union', 'street_address': '152 Tracey Crescent Suite 796', 'zip_code': '36921', 'state': 'New Jersey', 'country': 'China', 'coordinates': {'lat': -47.3803965, 'lng': -175.110551}}","{'id': '3038', 'uid': 'f6808bf7-c977-4145-a3a8-abdcb1b6cca4', 'credit_card_number': '1872-6234-1325-1617', 'credit_card_expiry_date': '2024-08-01', 'credit_card_type': 'discover', 'user_id': 'd8d7ec34-548e-4a39-bf85-3bd329592e70', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2464', 'uid': 'b413e5af-9109-4695-87d9-2da0433174e6', 'plan': 'Standard', 'status': 'Idle', 'payment_method': 'Alipay', 'subscription_term': 'Lifetime', 'payment_term': 'Full Subscription', 'user_id': 'd8d7ec34-548e-4a39-bf85-3bd329592e70', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
1769,814a91eb-b265-4ab2-ab45-f483883090db,8#JEt1&s#+,Timothy,Shelton,fletcherjulie,wrightamanda@example.net,https://placekitten.com/948/232,Male,843-286-7743x861,025-39-3833,1949-05-18,"{'title': 'Printmaker', 'key_skill': 'Teamwork'}","{'city': 'South Laura', 'street_name': 'Adam Well', 'street_address': '88106 Montoya Turnpike', 'zip_code': '68153', 'state': 'Washington', 'country': 'China', 'coordinates': {'lat': -40.3949055, 'lng': -48.758407}}","{'id': '2417', 'uid': '1bdc8798-b4d4-44f6-b1a1-56cd1baf9651', 'credit_card_number': '8416-2162-1049-2363', 'credit_card_expiry_date': '2027-11-01', 'credit_card_type': 'discover', 'user_id': '814a91eb-b265-4ab2-ab45-f483883090db', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '9670', 'uid': '8c5f4a6f-e945-4e15-ab06-d60ee75873d2', 'plan': 'Standard', 'status': 'Active', 'payment_method': 'Alipay', 'subscription_term': 'Weekly', 'payment_term': 'Payment in Advance', 'user_id': '814a91eb-b265-4ab2-ab45-f483883090db', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
3680,b0bb31fb-9f6b-4ecb-a619-305a3ebb9740,0anvDdJx$K,Wendy,Tyler,vrivera,sjordan@example.net,https://picsum.photos/1/800,Male,5405631747,474-57-9144,1917-01-15,"{'title': 'Chief Financial Officer', 'key_skill': 'Teamwork'}","{'city': 'Normanburgh', 'street_name': 'Farmer Pike', 'street_address': '55158 Jimenez Harbors', 'zip_code': '50251', 'state': 'Montana', 'country': 'Mexico', 'coordinates': {'lat': 28.399655, 'lng': -86.052719}}","{'id': '7385', 'uid': '90e10142-343a-4f21-b8b1-9ccd65af7646', 'credit_card_number': '2476-6134-2795-7691', 'credit_card_expiry_date': '2027-03-01', 'credit_card_type': 'laser', 'user_id': 'b0bb31fb-9f6b-4ecb-a619-305a3ebb9740', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '7732', 'uid': '6ea15cfb-9db2-4ba8-972e-0b66eefd9cfc', 'plan': 'Gold', 'status': 'Blocked', 'payment_method': 'Credit Card', 'subscription_term': 'Monthly', 'payment_term': 'Monthly Payment', 'user_id': 'b0bb31fb-9f6b-4ecb-a619-305a3ebb9740', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
9355,de77568f-9296-4715-ae5b-6eba3a403218,*B3TdJpy0N,Kevin,Scott,melissabennett,abaker@example.net,https://dummyimage.com/829x604,Female,001-360-920-5372x76246,245-94-1006,1971-05-28,"{'title': 'Advertising account executive', 'key_skill': 'Teamwork'}","{'city': 'Westview', 'street_name': 'Smith Stream', 'street_address': '48731 Laura Freeway', 'zip_code': '02617', 'state': 'Delaware', 'country': 'Kyrgyz Republic', 'coordinates': {'lat': -77.311978, 'lng': 50.901932}}","{'id': '4981', 'uid': '34feb078-4a27-46eb-bbc7-3ba8d122285f', 'credit_card_number': '2162-2436-7593-7800', 'credit_card_expiry_date': '2026-02-01', 'credit_card_type': 'laser', 'user_id': 'de77568f-9296-4715-ae5b-6eba3a403218', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2641', 'uid': 'a9eeb9d2-740a-457d-a379-6de11e95efb4', 'plan': 'Standard', 'status': 'Idle', 'payment_method': 'Money Transfer', 'subscription_term': 'Quinquennal', 'payment_term': 'Monthly Payment', 'user_id': 'de77568f-9296-4715-ae5b-6eba3a403218', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
2094,560d5e99-5c01-478e-b7fe-d9ee9942762d,xHK8T_Yz_7,Janice,Larson,tina52,angela81@example.net,https://dummyimage.com/296x430,Male,5189844608,359-38-1990,1940-10-06,"{'title': 'Fast food restaurant manager', 'key_skill': 'Teamwork'}","{'city': 'North Frank', 'street_name': 'Jones Radial', 'street_address': '36108 Elizabeth Field', 'zip_code': '48094', 'state': 'New York', 'country': 'Fiji', 'coordinates': {'lat': -37.011078, 'lng': -154.998299}}","{'id': '9801', 'uid': 'a5776113-75dc-443a-830a-e4b2db95ea7b', 'credit_card_number': '2340-8782-8816-2661', 'credit_card_expiry_date': '2022-05-01', 'credit_card_type': 'visa', 'user_id': '560d5e99-5c01-478e-b7fe-d9ee9942762d', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '4485', 'uid': '4e215bf4-44e8-48bd-b69f-6fc461a7216c', 'plan': 'Gold', 'status': 'Blocked', 'payment_method': 'Money Transfer', 'subscription_term': 'Weekly', 'payment_term': 'Monthly Payment', 'user_id': '560d5e99-5c01-478e-b7fe-d9ee9942762d', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
2880,eb42f705-f065-403e-9318-9964ffd0021e,)BgMeEeO0v,Howard,Bullock,moorewilliam,rgeorge@example.net,https://dummyimage.com/468x355,Male,632-446-0692x83971,046-32-3405,1928-03-14,"{'title': 'Print production planner', 'key_skill': 'Teamwork'}","{'city': 'Port Deborah', 'street_name': 'Wells Spur', 'street_address': '877 Gabrielle Mountains Suite 033', 'zip_code': '93017', 'state': 'Missouri', 'country': 'Burundi', 'coordinates': {'lat': -19.957019, 'lng': 34.250474}}","{'id': '7712', 'uid': '5f2debe1-3fcd-480c-8dfd-29e7d71e98f7', 'credit_card_number': '3056-7034-3521-9641', 'credit_card_expiry_date': '2025-03-01', 'credit_card_type': 'visa', 'user_id': 'eb42f705-f065-403e-9318-9964ffd0021e', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '8493', 'uid': '610075ef-06d9-46c2-8211-219e1f92201c', 'plan': 'Gold', 'status': 'Idle', 'payment_method': 'Bitcoins', 'subscription_term': 'Monthly', 'payment_term': 'Pay per Use', 'user_id': 'eb42f705-f065-403e-9318-9964ffd0021e', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
6557,ba18e60c-ad21-4a5b-9d12-ddbe1301cc4f,^BZT#Sfa7D,Cassandra,Clark,craigmendoza,bwilliams@example.org,https://dummyimage.com/927x920,Male,618-419-6732x52706,286-67-0229,1918-04-26,"{'title': 'Accountant, chartered', 'key_skill': 'Teamwork'}","{'city': 'East Lisa', 'street_name': 'Burnett Centers', 'street_address': '127 Crystal Wall', 'zip_code': '82698', 'state': 'Oregon', 'country': 'Antarctica (the territory South of 60 deg S)', 'coordinates': {'lat': -8.2199475, 'lng': -158.998234}}","{'id': '1129', 'uid': 'a9d2f58e-a0e7-4440-a1b7-f77914d3b6f4', 'credit_card_number': '9335-9204-4673-4593', 'credit_card_expiry_date': '2029-12-01', 'credit_card_type': 'discover', 'user_id': 'ba18e60c-ad21-4a5b-9d12-ddbe1301cc4f', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2076', 'uid': '590e25e6-d42a-4522-876e-d319ff42eb3e', 'plan': 'Basic', 'status': 'Active', 'payment_method': 'Credit Card', 'subscription_term': 'Yearly', 'payment_term': 'Pay per Use', 'user_id': 'ba18e60c-ad21-4a5b-9d12-ddbe1301cc4f', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
2680,0665e6b7-4473-4f8e-8efb-ceed13a56bf0,!d8@TUir@*,Bryan,Mack,sford,adiaz@example.org,https://picsum.photos/169/968,Other,001-314-304-3402,617-92-5433,1963-07-23,"{'title': 'Market researcher', 'key_skill': 'Teamwork'}","{'city': 'West Vanessa', 'street_name': 'Kimberly Grove', 'street_address': '138 Valdez Ferry Suite 480', 'zip_code': '99707', 'state': 'Tennessee', 'country': 'Palau', 'coordinates': {'lat': 73.0264105, 'lng': 106.321953}}","{'id': '5268', 'uid': '0f85f1da-4edc-4bdd-9980-cc4f63a26a4e', 'credit_card_number': '1171-8319-1753-1518', 'credit_card_expiry_date': '2029-08-01', 'credit_card_type': 'diners_club', 'user_id': '0665e6b7-4473-4f8e-8efb-ceed13a56bf0', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6141', 'uid': '2ffcc1db-096a-4760-9c7f-f1e466da7588', 'plan': 'Bronze', 'status': 'Blocked', 'payment_method': 'Google Pay', 'subscription_term': 'Weekly', 'payment_term': 'Payment in Advance', 'user_id': '0665e6b7-4473-4f8e-8efb-ceed13a56bf0', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
6313,f4e640d8-8cf4-499d-bd2d-3e0bcd5221be,yY1T5aQh_J,Jessica,Carey,brianrogers,robert04@example.com,https://dummyimage.com/724x159,Male,001-595-611-9272x846,223-94-0167,1910-04-20,"{'title': 'Police officer', 'key_skill': 'Teamwork'}","{'city': 'Jonathanhaven', 'street_name': 'Kenneth Spring', 'street_address': '6607 Turner Plaza Apt. 354', 'zip_code': '50939', 'state': 'Rhode Island', 'country': 'Cape Verde', 'coordinates': {'lat': 49.349896, 'lng': 13.529915}}","{'id': '4757', 'uid': '71d904e4-6c68-4f71-8d49-53ca75c74fe1', 'credit_card_number': '2249-1849-6243-8079', 'credit_card_expiry_date': '2028-01-01', 'credit_card_type': 'diners_club', 'user_id': 'f4e640d8-8cf4-499d-bd2d-3e0bcd5221be', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '8917', 'uid': '3982b5e1-8daf-43d9-a610-c2a5711b5da0', 'plan': 'Bronze', 'status': 'Blocked', 'payment_method': 'Credit Card', 'subscription_term': 'Weekly', 'payment_term': 'Payment in Advance', 'user_id': 'f4e640d8-8cf4-499d-bd2d-3e0bcd5221be', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
2731,9efb180b-6e82-49b7-828c-4e817c14e072,m3HB#@Tz%s,John,Sims,diana77,qblake@example.org,https://placekitten.com/997/1004,Male,+1-570-661-3618,648-51-2009,1915-04-01,"{'title': 'Musician', 'key_skill': 'Teamwork'}","{'city': 'Kramerland', 'street_name': 'Steven Streets', 'street_address': '0791 Rogers Drive', 'zip_code': '05298', 'state': 'Nevada', 'country': 'Isle of Man', 'coordinates': {'lat': 24.938948, 'lng': -10.523073}}","{'id': '1386', 'uid': '8c063b3e-5f22-458f-99fc-df1ca97a400f', 'credit_card_number': '8446-4315-4833-1387', 'credit_card_expiry_date': '2026-04-01', 'credit_card_type': 'discover', 'user_id': '9efb180b-6e82-49b7-828c-4e817c14e072', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2969', 'uid': '9ebf65b9-ad69-40ae-af72-47249706a264', 'plan': 'Gold', 'status': 'Blocked', 'payment_method': 'Bitcoins', 'subscription_term': 'Lifetime', 'payment_term': 'Full Subscription', 'user_id': '9efb180b-6e82-49b7-828c-4e817c14e072', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
7042,186597e5-119c-4e99-9173-6b6781a2d864,qI8QlQKR&T,Charles,Johnston,hoodbarry,marie09@example.com,https://dummyimage.com/435x989,Female,612.888.9661,098-61-8051,1919-03-28,"{'title': 'Scientist, research (life sciences)', 'key_skill': 'Teamwork'}","{'city': 'Ryanberg', 'street_name': 'Kevin Turnpike', 'street_address': '0383 Gay Shoal Apt. 577', 'zip_code': '88092', 'state': 'Illinois', 'country': 'Peru', 'coordinates': {'lat': -4.2490665, 'lng': -69.308344}}","{'id': '4445', 'uid': '09df9535-8f08-41fd-bea3-586b43ef792e', 'credit_card_number': '4127-7425-8546-3291', 'credit_card_expiry_date': '2025-11-01', 'credit_card_type': 'mastercard', 'user_id': '186597e5-119c-4e99-9173-6b6781a2d864', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6050', 'uid': '436084df-b3b6-4af6-b6d1-41c3e0a8d852', 'plan': 'Bronze', 'status': 'Blocked', 'payment_method': 'Alipay', 'subscription_term': 'Monthly', 'payment_term': 'Payment in Advance', 'user_id': '186597e5-119c-4e99-9173-6b6781a2d864', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
6555,5f7c21d8-05b8-4945-a411-4ee9c888bedd,#3rFqg$SBe,Kimberly,Curtis,stephenlang,emilywebster@example.org,https://picsum.photos/625/858,Male,353.324.9606x07740,629-99-5518,2016-08-17,"{'title': 'Technical brewer', 'key_skill': 'Teamwork'}","{'city': 'Middletonside', 'street_name': 'Francisco Mills', 'street_address': '0100 Austin Rapid Apt. 049', 'zip_code': '33938', 'state': 'North Carolina', 'country': 'Bahamas', 'coordinates': {'lat': -39.2895885, 'lng': -30.759285}}","{'id': '5246', 'uid': '89e5aeb6-11f1-4d4b-a62c-6671d5ad0449', 'credit_card_number': '4936-7736-8885-2350', 'credit_card_expiry_date': '2027-06-01', 'credit_card_type': 'laser', 'user_id': '5f7c21d8-05b8-4945-a411-4ee9c888bedd', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6071', 'uid': 'dbb9f9c3-0cfb-4073-bbe2-ab45404fd8b7', 'plan': 'Platinum', 'status': 'Idle', 'payment_method': 'Credit Card', 'subscription_term': 'Lifetime', 'payment_term': 'Payment in Advance', 'user_id': '5f7c21d8-05b8-4945-a411-4ee9c888bedd', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
